src_ip,dst_ip,src_port,dst_port,protocol,app,domain,packets,bytes,start_ts,status,country
142.251.43.110,192.168.51.232,443,63176,UDP,Google,gemini.google.com,100,33107,1772215306,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,4900,5344084,1772215246,FORWARDED,LAN
192.168.51.232,142.251.43.110,63176,443,UDP,Google,gemini.google.com,100,47778,1772215306,FORWARDED,Unknown
142.251.43.110,192.168.51.232,443,63176,UDP,Google,gemini.google.com,150,54352,1772215306,FORWARDED,LAN
192.168.51.232,20.189.173.6,55832,443,TCP,Microsoft,,1,66,1772215309,FORWARDED,USA
20.189.173.6,192.168.51.232,443,55832,TCP,Microsoft,,1,66,1772215309,FORWARDED,LAN
192.168.50.143,239.255.255.250,46359,1900,UDP,Unknown,,1,167,1772215309,FORWARDED,Unknown
192.168.50.156,239.255.255.250,59707,1900,UDP,Unknown,,1,212,1772215309,FORWARDED,Unknown
192.168.51.232,142.250.193.100,52458,443,UDP,Google,www.google.com,1050,235818,1772215246,FORWARDED,USA
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,4950,5386286,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5000,5431860,1772215246,FORWARDED,LAN
192.168.51.154,224.0.0.251,5353,5353,UDP,Unknown,,1,78,1772215311,FORWARDED,Unknown
192.168.51.232,142.250.193.100,52458,443,UDP,Google,www.google.com,1100,267075,1772215246,FORWARDED,USA
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5050,5451864,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5100,5502203,1772215246,FORWARDED,LAN
192.168.51.232,142.250.183.206,54161,443,UDP,Google,www.google-analytics.com,1,1292,1772215313,FORWARDED,USA
142.250.183.206,192.168.51.232,443,54161,UDP,Google,www.google-analytics.com,1,82,1772215313,FORWARDED,LAN
192.168.51.232,142.250.193.100,52458,443,UDP,Google,www.google.com,1150,280084,1772215246,FORWARDED,USA
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5150,5546277,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5200,5595308,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5250,5650419,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5300,5710248,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5350,5771823,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5400,5828137,1772215246,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5450,5883229,1772215246,FORWARDED,LAN
192.168.51.232,192.168.3.8,64127,53,UDP,DNS,,1,80,1772215313,FORWARDED,LAN
216.239.34.157,192.168.51.232,443,57266,TCP,Google,tunnel.googlezip.net,1,66,1772215313,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,64127,UDP,DNS,,1,96,1772215313,FORWARDED,LAN
192.168.51.232,216.239.34.157,57266,443,TCP,Google,tunnel.googlezip.net,1,66,1772215313,FORWARDED,Unknown
192.168.51.232,142.250.193.100,52458,443,UDP,Google,www.google.com,1200,287902,1772215246,FORWARDED,USA
192.168.50.241,224.0.0.251,5353,5353,UDP,Unknown,,1,238,1772215314,FORWARDED,Unknown
192.168.51.232,216.58.203.14,57708,443,UDP,Google,youtube-ui.l.google.com,1,1292,1772215315,FORWARDED,USA
216.58.203.14,192.168.51.232,443,57708,UDP,Google,youtube-ui.l.google.com,1,82,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,60617,53,UDP,DNS,,1,77,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,61752,53,UDP,DNS,,1,77,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,49836,53,UDP,DNS,,1,80,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,49856,53,UDP,DNS,,1,80,1772215315,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,60617,UDP,DNS,,1,200,1772215315,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,49856,UDP,DNS,,1,126,1772215315,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,49836,UDP,DNS,,1,167,1772215315,FORWARDED,LAN
192.168.51.232,142.250.29.94,60630,443,UDP,HTTPS,beacons-handoff.gcp.gvt2.com,1,1292,1772215315,FORWARDED,USA
192.168.3.8,192.168.51.232,53,61752,UDP,DNS,,1,128,1772215315,FORWARDED,LAN
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,1,1292,1772215315,FORWARDED,USA
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,1,1274,1772215315,FORWARDED,LAN
142.250.29.94,192.168.51.232,443,60630,UDP,HTTPS,beacons-handoff.gcp.gvt2.com,1,82,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,55432,53,UDP,DNS,,1,83,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,60152,53,UDP,DNS,,1,83,1772215315,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,60152,UDP,DNS,,1,122,1772215315,FORWARDED,LAN
57.144.42.192,192.168.51.232,443,57000,UDP,Instagram,scontent.cdninstagram.com,1,1274,1772215315,FORWARDED,LAN
192.168.51.232,57.144.42.192,57000,443,UDP,Instagram,scontent.cdninstagram.com,1,1292,1772215315,FORWARDED,USA
192.168.3.8,192.168.51.232,53,55432,UDP,DNS,,1,185,1772215315,FORWARDED,LAN
142.250.193.100,192.168.51.232,443,52458,UDP,Google,www.google.com,5500,5916355,1772215246,FORWARDED,LAN
192.168.51.232,192.168.3.8,55289,53,UDP,DNS,,1,85,1772215316,FORWARDED,LAN
192.168.51.232,192.168.3.8,50060,53,UDP,DNS,,1,85,1772215316,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,55289,UDP,DNS,,1,164,1772215316,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,50060,UDP,DNS,,1,101,1772215316,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,50,47525,1772215315,FORWARDED,LAN
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,50,7784,1772215315,FORWARDED,USA
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,100,101689,1772215315,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,150,152187,1772215315,FORWARDED,LAN
192.168.52.60,239.255.255.250,50363,1900,UDP,Unknown,,1,211,1772215317,FORWARDED,Unknown
192.168.52.124,224.0.0.252,49929,5355,UDP,Unknown,,1,75,1772215317,FORWARDED,Unknown
192.168.51.219,239.255.255.250,62412,1900,UDP,Unknown,,1,212,1772215318,FORWARDED,Unknown
192.168.52.124,224.0.0.252,54366,5355,UDP,Unknown,,1,75,1772215318,FORWARDED,Unknown
192.168.51.190,224.0.0.252,52666,5355,UDP,Unknown,,1,75,1772215318,FORWARDED,Unknown
192.168.51.190,224.0.0.251,5353,5353,UDP,Unknown,,1,550,1772215319,FORWARDED,Unknown
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,200,194191,1772215315,FORWARDED,LAN
192.168.51.232,192.168.3.8,52658,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,57779,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,52658,UDP,DNS,,1,114,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,54735,443,UDP,QUIC,[QUIC/Encrypted],1,1292,1772215319,FORWARDED,India
192.168.3.8,192.168.51.232,53,57779,UDP,DNS,,1,108,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,53956,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,55529,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,53956,UDP,DNS,,1,114,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,55529,UDP,DNS,,1,108,1772215319,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1,1292,1772215319,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,56218,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,49213,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,100,30502,1772215315,FORWARDED,USA
192.168.3.8,192.168.51.232,53,49213,UDP,DNS,,1,108,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,56218,UDP,DNS,,1,114,1772215319,FORWARDED,LAN
192.168.51.232,116.119.107.163,58184,443,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,1,1292,1772215319,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,50,55357,1772215319,FORWARDED,LAN
116.119.107.163,192.168.51.232,443,58184,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,100,119057,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,54735,443,UDP,QUIC,[QUIC/Encrypted],50,8764,1772215319,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,150,182757,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,200,246457,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,250,310157,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,65375,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,55921,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,64662,443,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1,1292,1772215319,FORWARDED,India
192.168.3.8,192.168.51.232,53,65375,UDP,DNS,,1,114,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,52972,443,UDP,QUIC,[QUIC/Encrypted],1,1292,1772215319,FORWARDED,India
192.168.3.8,192.168.51.232,53,55921,UDP,DNS,,1,108,1772215319,FORWARDED,LAN
116.119.107.163,192.168.51.232,443,58184,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,50,58059,1772215319,FORWARDED,LAN
192.168.51.232,116.119.107.163,58184,443,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,50,7245,1772215319,FORWARDED,India
116.119.107.163,192.168.51.232,443,58184,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,100,121759,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,54637,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,58696,53,UDP,DNS,,1,92,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1,1292,1772215319,FORWARDED,India
192.168.3.8,192.168.51.232,53,58696,UDP,DNS,,1,108,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,52972,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,64662,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,54637,UDP,DNS,,1,114,1772215319,FORWARDED,LAN
192.168.51.232,116.119.202.224,55970,443,UDP,Facebook,instagram.fmaa16-1.fna.fbcdn.net,1,1292,1772215319,FORWARDED,India
116.119.107.163,192.168.51.232,443,58184,UDP,Facebook,instagram.fmaa12-3.fna.fbcdn.net,150,185459,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
116.119.202.224,192.168.51.232,443,55970,UDP,Facebook,instagram.fmaa16-1.fna.fbcdn.net,1,1274,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,300,368801,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,350,432501,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,400,496201,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,450,559901,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,54735,443,UDP,QUIC,[QUIC/Encrypted],100,13315,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,50,47124,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,500,623601,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,550,687301,1772215319,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,50,11067,1772215319,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,600,751001,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,650,814701,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,52972,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,50,58016,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,700,878401,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,750,942101,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,52972,443,UDP,QUIC,[QUIC/Encrypted],50,7228,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,52972,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,100,121716,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,800,1005801,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,100,107816,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,50,49923,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,50,11531,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,100,113623,1772215319,FORWARDED,LAN
192.168.51.219,239.255.255.250,62413,1900,UDP,Unknown,,1,212,1772215319,FORWARDED,Unknown
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,150,171516,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,52972,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,150,185416,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,200,235216,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,850,1064541,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,900,1128241,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,150,177323,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,950,1191941,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,54735,443,UDP,QUIC,[QUIC/Encrypted],150,17853,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,250,298916,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1000,1255641,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1050,1319341,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1100,1383041,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1150,1446741,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,200,241023,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1200,1510441,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1250,1574141,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1300,1637841,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,300,362616,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1350,1701541,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,350,426316,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,250,304723,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,300,368423,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,350,432123,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,400,495823,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,450,559523,1772215319,FORWARDED,LAN
192.168.52.124,224.0.0.252,58110,5355,UDP,Unknown,,1,75,1772215319,FORWARDED,Unknown
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,500,623223,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,100,16427,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,550,686923,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1400,1757817,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,54735,443,UDP,QUIC,[QUIC/Encrypted],200,22754,1772215319,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1450,1821517,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,600,750623,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1500,1885217,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,650,814323,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1550,1948917,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,700,878023,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,750,941723,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,800,1005423,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,850,1069123,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,900,1132823,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,950,1196523,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1000,1260223,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,150,20292,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1050,1323923,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1100,1387623,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1150,1451323,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1200,1515023,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1250,1578723,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1300,1642423,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,400,480160,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1350,1706123,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1400,1769823,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1450,1833523,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,200,24837,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1500,1897223,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1550,1960923,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1600,2024623,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1650,2088323,1772215319,FORWARDED,LAN
192.168.51.190,224.0.0.252,59428,5355,UDP,Unknown,,1,75,1772215319,FORWARDED,Unknown
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1700,2152023,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1750,2215723,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1800,2279423,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1850,2337491,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1900,2395303,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,250,29446,1772215319,FORWARDED,India
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1950,2459003,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2000,2522703,1772215319,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,100,17817,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,450,540052,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2050,2586403,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2100,2650103,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2150,2713803,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2200,2777503,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2250,2841203,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2300,2904903,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2350,2968603,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,2400,3032303,1772215319,FORWARDED,LAN
